,original,ssmtpiaa_sgd,ssmtpiaa_cma,nicer,expert
250,1.0,0.9753038093643078,0.7344225944402213,0.953363717260589,0.8151331936668508
251,1.0,0.9726471924027544,0.948915808241832,0.49687463311102703,0.7630214042869259
252,1.0,0.985201710623523,0.98723140543445,0.984736489758804,0.9227417238580163
253,1.0,0.9842008085522385,0.9784682441055393,0.9480342437098731,0.9083310233815949
254,1.0,0.9696194050474913,0.8907216249076358,0.9091897893523151,0.5953279259220824
255,1.0,0.904015148039352,0.6778967863316973,0.927025200731005,0.6062076051625099
256,1.0,0.9479536743184855,0.9109244231797481,0.7688607241283109,0.9316763389669848
257,1.0,0.980059889369528,0.8541000991413426,0.930813726245626,0.7367341431589599
258,1.0,0.9675437542440847,0.8968066096921975,0.484201026182877,0.6338769621794169
259,1.0,0.9799933718458816,0.9792141251625797,0.9741395557536925,0.9109178301136739
260,1.0,0.9763138366795395,0.902598035463372,0.8878297560694332,0.7133515755901603
261,1.0,0.9828252174893048,0.9873771738330491,0.747015001214758,0.8758684491233769
262,1.0,0.9529630874364684,0.9245257914768041,0.8804056869939719,0.879937788141857
263,1.0,0.9693260178704771,0.8915300635102481,0.8703036556166861,0.9762062985776857
264,1.0,0.9839245378605498,0.9412160016506347,0.9310462307142124,0.7873630507598147
265,1.0,0.9651671031466652,0.5794086129512012,0.7181697270166545,0.8633208769149826
266,1.0,0.9425275543483019,0.9264222184260807,0.708977087525489,0.8800169944181179
267,1.0,0.9601529213393688,0.8955309206727967,0.801112090972138,0.8262490343877519
268,1.0,0.9816829072120402,0.978765356885273,0.7941083973181108,0.9147472246438632
269,1.0,0.9644068989233189,0.7068042510642581,0.8524145678977996,0.9675725136011556
270,1.0,0.9700472086759794,0.8942656309181838,0.9081461722023212,0.7880712795107573
271,1.0,0.9888655169156958,0.9830839531049739,0.9881811955931855,0.7035358864076134
272,1.0,0.9806704955415588,0.9813682765462676,0.8965430209708313,0.8068173217635651
273,1.0,0.9698270029843822,0.9660245743998569,0.9606368116859166,0.7153583407075961
274,1.0,0.9780193336754336,0.9747989211913941,0.9447097126194298,0.9332671044514695
275,1.0,0.9833766587192385,0.9731129675662195,0.9531376644378252,0.8312008507422396
276,1.0,0.9673924610813845,0.9083092767258635,0.8853570817075586,0.8769970783630803
277,1.0,0.9622260471403651,0.9258708333022501,0.7677177312522362,0.7659305903603874
278,1.0,0.984960876876384,0.9834601445860041,0.9803677126668072,0.9132287349421007
279,1.0,0.9759081895030922,0.8849176229788821,0.8982622838050275,0.9659068848855071
280,1.0,0.9683626676662328,0.9713285000077043,0.6441194731220182,0.8359352866994066
281,1.0,0.964428924189285,0.791896274085712,0.9702271043718996,0.9527056471408771
282,1.0,0.9628916785641163,0.9038970021605067,0.7922323422318116,0.87254054201744
283,1.0,0.9602141548649396,0.9028623124350511,0.8398659216237417,0.7187172701975286
284,1.0,0.917523330267405,0.9206989221154984,0.7679466438469825,0.8691052475764912
285,1.0,0.9279052874187045,0.9231479304300167,0.8679293038958718,0.85875303269437
286,1.0,0.9121505782082829,0.37560532921577433,0.6891601266121109,0.24507965007965482
287,1.0,0.9879826892843195,0.9458376484221578,0.8314324688547113,0.8976065924753844
288,1.0,0.9355139923790513,0.7508411705321635,0.8978344211439143,0.8429814872604545
289,1.0,0.9894722314944753,0.8442692828614865,0.959532774821962,0.8620580452204697
290,1.0,0.9741530217885875,0.9720888061399676,0.9670805627080489,0.8665131592538732
291,1.0,0.9395430005170359,0.9183447137456663,0.933924770549357,0.8968651419012401
292,1.0,0.9812791292872122,0.9773632647206695,0.9738422411783819,0.9611806492440351
293,1.0,0.9553387816373217,0.975390482915745,0.9547644161177592,0.8716889189356184
294,1.0,0.9677085561052873,0.9253173156723359,0.8833023809869921,0.7994487792693419
295,1.0,0.9855853743157669,0.9917722953228805,0.9298893424811704,0.8852481116633522
296,1.0,0.9808364035614087,0.9163594559787098,0.8974418435118764,0.8658782034487914
297,1.0,0.9689484167179029,0.9480762027567048,0.6457905682522116,0.7687021219688258
298,1.0,0.9349997703645591,0.8590089096819425,0.6552374106132127,0.7784728463884215
299,1.0,0.975594853934929,0.9673782338478074,0.9243535261081085,0.5943550263467231
300,1.0,0.9385169250463129,0.9334429708257731,0.9271299618289085,0.9076086874004181
301,1.0,0.9767203762226625,0.8850327280391097,0.9562758625574294,0.7309341263922394
302,1.0,0.9440237227547007,0.9115613121194892,0.9261931954371541,0.8269669843196535
303,1.0,0.9745457778934395,0.9507765462226702,0.8451838480502417,0.8875859890934242
304,1.0,0.9678290459685178,0.9512118994383555,0.8120493018466509,0.730272459194453
305,1.0,0.9851318645705552,0.9521273547169656,0.9543942644457105,0.8245797216064495
306,1.0,0.9668651653921602,0.9379677007992626,0.3211879678079317,0.8273896611769231
307,1.0,0.9555587141516355,0.9298424175103902,0.8331541890466596,0.8697623301416372
308,1.0,0.971767567131684,0.976305356535104,0.881802873539058,0.9166981076747104
309,1.0,0.9751848894487577,0.9227528357007911,0.8185669526427177,0.9297713568203801
310,1.0,0.9622044690000138,0.890896555799184,0.9419397075671775,0.7848824232732828
311,1.0,0.9645776840861289,0.8957656427058701,0.868207279416873,0.9379193112154041
312,1.0,0.9494685943129206,0.8654511962293702,0.944839098773197,0.5904346598082041
313,1.0,0.955885948386268,0.2782446386414085,0.9476743838672123,0.8850899326495248
314,1.0,0.9811242565382008,0.973420111466928,0.7942008835665142,0.679402344430264
315,1.0,0.9685134100018519,0.9507387793588483,0.9139984477424443,0.8576151439367495
316,1.0,0.9731763802747174,0.9705804804835766,0.9381633071064462,0.93874108241884
317,1.0,0.9734453985977272,0.9477490414182346,0.8785588703054948,0.8988330038990405
318,1.0,0.9614276809300448,0.9637808756631822,0.8054845512389791,0.848782469526031
319,1.0,0.9793161652017778,0.9669647457123789,0.6384832334158151,0.6339866193299657
320,1.0,0.975469151264515,0.7039959435535619,0.9168087695938318,0.7747056357371255
321,1.0,0.9803568645911994,0.9798488742488164,0.6919350937035796,0.7086803124138621
322,1.0,0.9431978204178182,0.8720914304555554,0.8770631778974964,0.7676208938491681
323,1.0,0.9463900159179661,0.9554367536885303,0.9512114288677366,0.9129245436379888
324,1.0,0.9534747233894771,0.9432649447581696,0.8974055866530427,0.9038175474211426
325,1.0,0.9835629568089045,0.9773891111003944,0.9012766198167893,0.8577251543420813
326,1.0,0.9761307444334925,0.9603353637525546,0.8682405534996759,0.8541766489018602
327,1.0,0.9766159781295437,0.8917914355716655,0.8622793406621977,0.7784674892858177
328,1.0,0.9755311861980154,0.9711584065416404,0.9257508046272126,0.7943513149094731
329,1.0,0.9405063497051088,0.9352324185647053,0.8795245576297251,0.8831832562409717
330,1.0,0.9386516747210597,0.9207421412903513,0.7218938194024949,0.8853978065835478
331,1.0,0.9552899635468307,0.9035752546567047,0.9313523235284071,0.8763135525038063
332,1.0,0.978340400149575,0.9665139364482256,0.8325876886862824,0.8750898347716766
333,1.0,0.9480867675962891,0.867527872655176,0.7599732474873034,0.5443439093971921
334,1.0,0.9020448795564411,0.777115865458765,0.9131307250589278,0.8170497633403019
335,1.0,0.9260114865744441,0.8442683244871829,0.6771611903395716,0.8831509457364808
336,1.0,0.9818897318634966,0.9747760726802105,0.9233107652199523,0.8165461255153091
337,1.0,0.9594843796223834,0.7965467725785679,0.8405412923221109,0.77387992549881
338,1.0,0.9866914527079071,0.9726394196492558,0.9809317422223511,0.9220161641390782
339,1.0,0.9204603990112213,0.9776712946299257,0.9639697919634717,0.8123235058204793
340,1.0,0.9445040862499754,0.9336570476154531,0.7335930493463557,0.8775829208848241
341,1.0,0.9809518986584728,0.9112771612268848,0.9305805339815593,0.7937351686169816
342,1.0,0.9945686233357901,0.9965168896197424,0.9906652293502353,0.6356628462643603
343,1.0,0.9524202163882495,0.9502569606400332,0.9221070268924082,0.8649173761915464
344,1.0,0.9739438810147049,0.9746292872550786,0.9150362553349135,0.7573993570576899
345,1.0,0.9743050281591117,0.8937783482782762,0.6491947335705686,0.8378807450888481
346,1.0,0.9425154222237153,0.9101498387019831,0.9281987464994456,0.9061271368426786
347,1.0,0.9655824573498554,0.9922169579540566,0.8894588915440123,0.7920212798473164
348,1.0,0.9750382702155518,0.954069916959639,0.9185140231883689,0.8897594675778734
349,1.0,0.9846195898555581,0.953373897699386,0.9362107602787656,0.6899222440860474
350,1.0,0.9688548501910309,0.945407572480184,0.8858497441717077,0.9261583852404206
351,1.0,0.9579212675994039,0.9700359965135491,0.9077846294265389,0.896814234299268
352,1.0,0.9643969736252127,0.9452311899167132,0.8798399361061667,0.9020397167959596
353,1.0,0.9696888929124112,0.9347948347677151,0.9655992129701368,0.7958930889039935
354,1.0,0.9791089298531445,0.9094573725520014,0.9748703955099195,0.8163979686801516
355,1.0,0.9750720122000468,0.9764987033619278,0.7050314910529321,0.7900386081893878
356,1.0,0.9637547218066924,0.9106725303537927,0.9360152026194158,0.9469201678874412
357,1.0,0.9720901957027609,0.9680460139632396,0.7274910755219873,0.9417994152476608
358,1.0,0.9872463169696554,0.9829918551503102,0.9594432246256899,0.6580695025316176
359,1.0,0.9802872979277879,0.9264157163954438,0.9081873929777924,0.807562287776478
360,1.0,0.9713452255037948,0.9601568017348301,0.5984626540958643,0.7138662275390466
361,1.0,0.9735760383730225,0.9533773359272885,0.9653757229405494,0.9238719391037856
362,1.0,0.9805322753138818,0.979182334700964,0.9406139547086272,0.9312265386624192
363,1.0,0.9456104930199943,0.8854700030621694,0.6950075698987939,0.8545366879165925
364,1.0,0.9239810009248896,0.4182485768454014,0.8699753378887912,0.860820694657703
365,1.0,0.9570486014214256,0.7642848960014718,0.9209104880065898,0.793690465856901
366,1.0,0.9581483981721486,0.837402877835813,0.6526560167430265,0.8221636641713018
367,1.0,0.9374529860462572,0.8793746333102096,0.8224520993703802,0.8115603094157456
368,1.0,0.9813070455556682,0.966021928953079,0.8144577423390166,0.9100679830464209
369,1.0,0.967161591432158,0.8388563103378072,0.8264466066980326,0.8786436361283237
370,1.0,0.980348996386442,0.804113718327434,0.8243709231558353,0.9613995784629991
371,1.0,0.9655360291040327,0.8463327474378693,0.9226103477030461,0.8638486308650984
372,1.0,0.9490846484878444,0.9462134695611907,0.9357619981586777,0.8061186319971391
373,1.0,0.9456469502516378,0.8882324562991563,0.9253717170873751,0.8745736112479946
374,1.0,0.9580726255239309,0.9523449582274152,0.7480463491949306,0.901099190210464
375,1.0,0.9619977757431594,0.7026808668174628,0.9348847763975785,0.8166258935295305
376,1.0,0.9578685582412141,0.9353623059752016,0.955162184743093,0.9485182610380015
377,1.0,0.9676461743842366,0.8753216704561142,0.6744653392002381,0.869563775102678
378,1.0,0.9771501694598439,0.9557532708131302,0.8949733179941758,0.8586212756523111
379,1.0,0.980300679334492,0.8892864221736013,0.8069678014221101,0.90551436270422
380,1.0,0.972172178960181,0.9307709393516025,0.562912850457802,0.753638779991574
381,1.0,0.983108502084837,0.9654967676774557,0.9665609985319484,0.8539076861609084
382,1.0,0.9419436250258473,0.8587588520578086,0.7695656533937619,0.7413517205482508
383,1.0,0.9868690539508552,0.9833194736100525,0.8625863940873054,0.8509973893480779
384,1.0,0.9605258632047753,0.9289036616106952,0.35318786511633776,0.5976314134329583
385,1.0,0.9572889184047938,0.8381737554427745,0.8855309839800064,0.946330503960726
386,1.0,0.9746811844337664,0.933202745217765,0.9531054024727142,0.858417870696762
387,1.0,0.9580893751568222,0.9060795771691456,0.6286062628332153,0.9249714731636488
388,1.0,0.9736867002918076,0.8674265004106622,0.9283162452580745,0.9088020714282276
389,1.0,0.9613154494072624,0.6503636200313734,0.7377513101015342,0.7248053253797907
390,1.0,0.9523108461993638,0.5789195502516113,0.6375623236709264,0.7760770492016297
391,1.0,0.9612179909756918,0.8615374202942697,0.8844137672543116,0.815009175946948
392,1.0,0.9689201931422241,0.9058284456735044,0.9314992506227084,0.9092029897188665
393,1.0,0.9642058671406959,0.9562619681932704,0.5862442420238704,0.9722586370822083
394,1.0,0.9749658701996397,0.7721209941498056,0.9595876705240238,0.7612073659803675
395,1.0,0.937078936252354,0.7658979905398491,0.9241349860902428,0.8640694947173665
396,1.0,0.9625773613954477,0.9446814381330254,0.7741612619999648,0.6505388637364398
397,1.0,0.9637471955623038,0.8236749140033418,0.8946777492572009,0.868418838991926
398,1.0,0.9464220617178043,0.4745655601767855,0.5056035087679354,0.7568591120655883
399,1.0,0.9571078380540526,0.9326849809692045,0.5261790150382721,0.6472944492895767
400,1.0,0.9692374085119272,0.947556999217065,0.9524252766604798,0.7657755453141558
401,1.0,0.9740241294464607,0.9761070383741356,0.9705262337367323,0.8940856555201537
402,1.0,0.9736244087722031,0.9789340852585565,0.8742139061209673,0.9323236316143754
403,1.0,0.9560904404806693,0.9016330026315247,0.5360776947513982,0.7984281082231771
404,1.0,0.9875625300873595,0.9871198913484595,0.8774045919452353,0.8659128370297317
405,1.0,0.9683762149081901,0.9635472788343936,0.8922771080506874,0.9639024076991821
406,1.0,0.9368344284439741,0.6884427164285466,0.7538768118454596,0.764427841305006
407,1.0,0.9848844054618576,0.9741917207078497,0.7188293158580938,0.9807125193885456
408,1.0,0.9795447917117754,0.986598765749051,0.9111668624536309,0.8111633685458743
409,1.0,0.9508192672535657,0.8938674046966738,0.8943002935263906,0.9334079731746453
410,1.0,0.9041783488718669,0.8475838116668791,0.8284767875835953,0.7001497004997318
411,1.0,0.9611568309142204,0.9458043924103654,0.9381812816524162,0.9373132515264772
412,1.0,0.98692354902016,0.9716196362214956,0.6787752065043963,0.8919513441003198
413,1.0,0.9757290064803256,0.9750725541167858,0.11717066092668088,0.5616433926515261
414,1.0,0.9616757070703352,0.8340238881641437,0.9351913231289671,0.8216555888315075
415,1.0,0.9494751337298526,0.8322812435062324,0.8028221141540747,0.7457985253457049
416,1.0,0.9625717879771961,0.8113767709331511,0.2898859901913075,0.780240001896098
417,1.0,0.9335769818796621,0.9395713151764776,0.8086511599898166,0.8194068566609808
418,1.0,0.9739683873832542,0.9362231860700563,0.9011302235332695,0.9276055445192212
419,1.0,0.9751487761327494,0.9623394996987714,0.5546437560878376,0.8094304835702356
420,1.0,0.9831027848771411,0.9356291482523417,0.9428046364880229,0.722223774398212
421,1.0,0.9651405701246231,0.9095356520377992,0.9557996652733531,0.6306102254012138
422,1.0,0.9745338276395555,0.9464556324470794,0.7722795915313596,0.9046859690476369
423,1.0,0.9686596915771354,0.8642825736623267,0.8337003503116677,0.9367625808296479
424,1.0,0.9730851878634125,0.8179586335359131,0.9736246094124416,0.8141879591665578
425,1.0,0.9583177654700163,0.820345219337346,0.7674885774850598,0.9854212056120918
426,1.0,0.9715623801752948,0.8366160330656802,0.3036140173647896,0.8694830432427189
427,1.0,0.9916561605000643,0.9914470459092067,0.9736109993237446,0.8051532684216888
428,1.0,0.9684650765115835,0.9480084222211801,0.42976120858749384,0.9479246580563512
429,1.0,0.971267589288605,0.9597956682483235,0.8544966423736126,0.9436710187131894
430,1.0,0.9478304513691667,0.8673322964287781,0.6633528570121362,0.7977166680007693
431,1.0,0.978425780771734,0.914355835195551,0.9562090352062965,0.9303821462155176
432,1.0,0.9819005229506965,0.9481489310662122,0.7906972811102979,0.943748230625817
433,1.0,0.9813979670259668,0.9771277936972296,0.9710928731476498,0.9218113782830285
434,1.0,0.9494861996734448,0.8964919423038239,0.7702387787213834,0.9653144557444694
435,1.0,0.9518246702318743,0.7334405714473798,0.9283792824128013,0.5555609641686318
436,1.0,0.959956286813561,0.8542746903398676,0.7556350941468534,0.8724754061196848
437,1.0,0.9760978355580728,0.9094301452071036,0.8590653952842828,0.895583728350259
438,1.0,0.9521002148042618,0.7567769144242505,0.5648752866230652,0.5748122553136298
439,1.0,0.9847186858525349,0.9829231114510427,0.9408611548421727,0.7090048774272755
440,1.0,0.9737054580091703,0.9721691346553043,0.9245230527227758,0.8839319828392975
441,1.0,0.9105584299273426,0.9149691360634122,0.9063273104672884,0.948821492457215
442,1.0,0.9869842057068253,0.9561871606966905,0.7497647765441596,0.7984147606866102
443,1.0,0.9473784472943446,0.9547437973432144,0.9370756014242301,0.6826537437616106
444,1.0,0.9773911334794212,0.9309517690025091,0.8808904203908074,0.9063323419065621
445,1.0,0.9799554621470058,0.9715916160801986,0.9238653210742206,0.9360064889606736
446,1.0,0.9696024643048512,0.7727394543814303,0.5166616973087912,0.8799317728071695
447,1.0,0.9644284551287555,0.9391550870200577,0.84724667863345,0.8403133374314701
448,1.0,0.9569528977727787,0.9430775100610346,0.7021074278690783,0.7413723975262213
449,1.0,0.9829070389326023,0.9350652375596279,0.9609495581655008,0.64058561432436
450,1.0,0.9815055384038929,0.9528122023816318,0.8729281053909929,0.5490870975752479
451,1.0,0.9603131897081734,0.9528275876786534,0.9019179848689426,0.9253276520514939
452,1.0,0.9684760024429471,0.918860903954584,0.9691605438614742,0.9051629141290252
453,1.0,0.9866009042362428,0.9656423035437487,0.964895444737007,0.9573269371138541
454,1.0,0.971309537972345,0.907502666952181,0.967853037099128,0.7884794978833353
455,1.0,0.9810306349680866,0.9791785611303108,0.7337594731618958,0.9771984708464978
456,1.0,0.9220485646652007,0.8531326308010634,0.8446026821344831,0.9416931812390844
457,1.0,0.8517644333997255,0.8188090195929814,0.7002288727153467,0.8858248428630221
458,1.0,0.9775801994379866,0.9782430851519722,0.976967314850789,0.8628989930736303
459,1.0,0.9854018197474749,0.9842057403640562,0.7961795806562283,0.948718593871067
460,1.0,0.9853302043829353,0.9630677812808326,0.9645821943244477,0.913532461660663
461,1.0,0.9708353229997345,0.8032250927151953,0.9560622449238122,0.5978440018742185
462,1.0,0.979218456005226,0.896765061806974,0.9695320069287411,0.9305501349314599
463,1.0,0.95214848384803,0.9447275691155138,0.935507822962407,0.8974604012194392
464,1.0,0.9655303454507522,0.9149547245835411,0.9388011266921826,0.903848597143646
465,1.0,0.9617902093008949,0.9376704223267641,0.919546994237039,0.9729403054728599
466,1.0,0.9547617732998307,0.9316148224401877,0.8176144233603431,0.7784497349825146
467,1.0,0.9434459301794308,0.9367582597082899,0.7595165404321128,0.7490300483615462
468,1.0,0.9710892700236068,0.944058667433847,0.9135029203110662,0.771672457752942
469,1.0,0.9780415019229808,0.8200460612134272,0.7286439743209842,0.8765626950727269
470,1.0,0.9520743862840101,0.8783323701714711,0.8451595154027846,0.811072726415461
471,1.0,0.9870555581819862,0.8034370621754624,0.7744824727739233,0.8575060435545838
472,1.0,0.979850484601673,0.9884083484722437,0.9137141749623513,0.8316915006421549
473,1.0,0.9729902704253871,0.9639384122253266,0.8708570345950623,0.8635634183872899
474,1.0,0.9625192939590898,0.9388667174158104,0.7496418245719484,0.6999585322444003
475,1.0,0.9660376343909888,0.6559350480878169,0.9146842035697499,0.8484895723823831
476,1.0,0.9350951773802046,0.9188954198001174,0.6598698423998579,0.6471624920803107
477,1.0,0.9843323854854878,0.876546364190094,0.8719028006735865,0.8528847098427063
478,1.0,0.9385470052894004,0.9330473700336253,0.7671373260222657,0.9098051308280062
479,1.0,0.9627776694907384,0.9759449257644853,0.9300232564127978,0.8006580550978576
480,1.0,0.9452694165085141,0.9293152290684544,0.6623637023210144,0.8925780927878803
481,1.0,0.9140949452131307,0.9089349817799132,0.34703525063345686,0.703863462690582
482,1.0,0.9643854357160754,0.83070641563109,0.6456022158063924,0.7129287096953999
483,1.0,0.9570349586887662,0.9536255926338102,0.8793137010862008,0.9556438956600951
484,1.0,0.9390976646586711,0.955432200539483,0.9314019869200741,0.8501903463346432
485,1.0,0.9856434277242392,0.9795705205559617,0.9657613992096096,0.9217126044254295
486,1.0,0.9844486770953921,0.9828747976756831,0.9437830788303212,0.9266159832149384
487,1.0,0.9584254255206045,0.8306057039776555,0.5574224017598473,0.8881750209263285
488,1.0,0.9500800834752825,0.9178325434594137,0.9549163662946213,0.7474489097867085
489,1.0,0.9549196745415225,0.9309030704014184,0.8870330017410818,0.7966696967018002
490,1.0,0.9608945256712978,0.9495090957174893,0.9514092557065464,0.9386653070555195
491,1.0,0.9702927051537644,0.9098444546697381,0.847691133163008,0.8323169695197042
492,1.0,0.9763277187899649,0.9742864922030113,0.8907480535539612,0.7895523979117298
493,1.0,0.9617837192582944,0.8805356614264536,0.4541673659736725,0.693276377145651
494,1.0,0.9552471926309917,0.7761692313466252,0.8070964318836396,0.8167565999354851
495,1.0,0.9262567619234945,0.8801840076187433,0.8234425928407166,0.9480941919865057
496,1.0,0.9753522212832911,0.7645238178627779,0.7354950123904985,0.8911581195495066
497,1.0,0.9788548013395952,0.8703167969103495,0.7575462198889213,0.8254054016104243
498,1.0,0.9521296312637474,0.36559612039522266,0.9306185871437952,0.7924042660480727
499,1.0,0.96002441761031,0.8982119874416742,0.7920360430872958,0.8588606202834335
